
1196	97864	62374	2370	27556	38764	63912	16436	73522	80114	91514	60009
12854	6014	77825	17223	32445	3333	42323	14818	12607	99497	59132	15324
59894	58954	5601	19091	70713	42856	11229	38763	217	40610	97319	79475
87873	34329	20994	44333	51319	45885	70196	29166	43712	9987	75656	96854
94956	44442	48541	94536	96368	8661	31186	80990	66448	1891	19660	36531
3781	17061	47297	459	51103	69362	68997	77804	30405	12088	24310	3098
7392	64597	56273	35920	32756	79776	79145	5688	64791	6629	75918	10162
31982	51502	68901	49994	99615	12452	58631	84070	17398	18888	56815	79768
15214	89094	24910	9116	53111	36126	46153	14469	58800	32503	35381	38121
38828	28865	74838	35232	78582	416	92164	13818	45062	81291	38290	52889
50630	68876	79413	67795	73107	64000	3987	82392	23665	79734	54731	31304
16355	51791	60314	58195	84097	76434	81763	64214	92321	33342	70079	32950
91122	10455	60511	36824	7955	63873	24751	1632	80936	96135	67892	61273
6884	23676	7604	53205	44797	92939	24670	82017	80504	32020	74289	59178
21713	21269	93793	82527	94589	29476	80525	43677	82894	7947	35352	50027
86765	9948	24196	93920	91814	92613	56187	65720	53445	8862	49480	98717
41879	39768	94138	64445	7581	56474	50556	78877	37330	55123	99050	47502
9467	89388	59029	40593	27291	75193	71298	41843	48708	42938	40133	3573
8466	51917	6739	62609	32246	22295	81568	48947	64671	81218	85128	73551
56189	29764	54703	60917	10366	29015	14180	54967	54846	87126	85811	9243
37065	50925	12234	70664	56641	26928	38329	88608	80823	94016	14966	64402
95589	41569	40460	50076	90806	40552	10847	96174	69378	75291	31427	22076
99310	83210	30036	3599	13836	68617	59930	67542	13604	78946	92899	44970
73024	74563	26969	54220	27830	30101	8061	46516	82715	56169	28446	11614
72926	77830	47217	82004	44287	13609	8251	70057	93207	77159	12254	87851
97083	3806	15801	53174	58318	17237	47730	81	15406	64037	15000	8036
71803	93324	52668	46948	59092	4082	71501	83331	3892	38888	91074	9879
18588	87203	92661	59620	51922	10754	57281	20795	88435	77111	44482	52423
49212	90818	36853	56397	44513	95270	53748	73913	84033	93611	5743	81756
26298	77645	69438	10514	89552	87783	40341	52943	18163	98656	67452	4336
40030	34737	33605	90336	58378	78846	71887	68761	75665	62237	42353	96219
30960	36112	97217	50411	53471	42796	37138	29410	85361	9259	74222	69046
45931	37880	82207	36629	28239	10719	1864	11830	52713	97955	66938	26369
19723	85543	98671	9552	22145	55790	99556	40149	47982	99038	441	26970
58723	96752	76344	42482	99009	46804	31741	10583	79879	41996	60077	80063
10985	17284	81153	37372	51957	83385	86870	47547	9763	17890	41991	51387
51673	79082	53679	67526	42762	64630	74613	94249	13398	52572	59702	81648
24893	29226	38009	55685	28046	56127	57858	13118	85481	88448	32025	78375
69079	80507	36260	63455	69884	81722	89456	69980	54416	98728	6119	60360
49679	49778	80915	87300	21719	88653	54789	48290	6043	77769	95705	93706
2804	30427	33893	32090	86834	64054	36650	32635	26056	24201	90122	97560
43366	20292	29649	72360	35596	56733	14743	8809	65743	42061	70663	61340
11551	82998	73097	68150	54193	66071	83405	40573	16005	14382	40116	30306
33977	41684	38750	35767	94874	67932	25869	88149	95743	24811	90014	43223
62560	45342	53498	16380	51453	76608	52895	32434	13623	46249	16229	75554
41767	43130	88677	20876	66898	63603	67834	93327	67535	34017	663	25336
16901	5397	14000	4665	98427	15803	75028	91516	44279	97852	71511	97871
29499	18177	91142	85478	66704	89457	97141	56663	63939	56356	95500	64284
28000	71513	40405	37175	20620	14948	48086	16987	60185	55254	96790	56968
70760	90469	33344	34589	78427	89335	39305	42417	58767	72070	87490	95556
67854	81769	33611	40798	69955	12581	89893	78073	16117	44938	60176	95421
29792	76046	15926	74108	21276	49563	7772	25018	56046	36343	11663	84229
92163	42045	53331	97072	17910	95279	70551	55172	69443	33054	60874	86076
63880	42196	38137	72152	79479	90856	86345	68536	60016	38479	70045	72827
52881	21538	37057	87684	39864	26886	13150	73071	51529	83375	83895	68897
2624	24428	32084	34160	29782	87285	79759	55849	73695	78491	1074	92346
46250	28748	15322	57406	99848	78077	1265	72673	46033	1938	41694	41695
55954	54830	81215	40377	50013	36625	86498	7540	50674	98333	56929	82671
75607	51272	30731	7104	42734	80719	17739	26217	34828	7365	6476	59524
14944	80277	14765	40074	11473	39467	8038	6567	80399	92009	38141	32462
26923	93820	23686	39919	70491	37496	22075	31139	35086	85710	93733	94349
6325	77199	30017	8247	50417	28382	10600	28460	94942	88640	99456	35256
31285	57196	67746	91517	90863	49471	61107	63073	65096	980	37302	88382
82484	88464	55756	91979	90550	26196	64942	74209	10729	79263	19912	46746
3670	76590	60571	18214	48111	90775	4792	85626	24622	64195	12750	49096
22730	90671	19397	76239	93115	4659	96051	53422	87939	90259	19528	68441
11758	73564	45511	45384	27258	18601	97406	42777	97334	48041	61366	77417
50981	43364	57180	92689	65291	38589	85465	46211	3175	4309	38286	36550
78677	207	56521	89312	90054	97621	38389	99484	13276	70897	81219	16498
50730	50625	64225	33101	72678	48555	14342	25862	11025	53710	76731	92364
29361	92477	88882	44119	50899	61583	75241	47646	70975	37990	11252	14332
70145	6321	32082	89288	50317	36641	91903	91525	68614	47360	70098	15946
72809	6310	30126	53171	93906	70509	80958	37529	93220	29012	71336	47979
56100	74780	54400	32381	94983	14758	37795	3216	15437	70138	27956	68396
43751	51900	12101	75975	85990	42799	9842	24110	85433	71567	23595	78241
16144	33059	59771	83164	12980	70615	85099	21144	17983	78899	35270	2890
73022	20579	80163	8364	34867	79116	79878	5848	17956	61719	16648	29919
37920	84575	57601	42967	67748	92713	10303	24920	49501	73226	65430	41772
66854	15310	61970	20223	73960	68036	17620	24790	17077	31594	76092	98176
74028	68246	72479	53676	73875	1549	31478	84380	77198	25465	55066	52600
55165	91132	34918	63540	89054	71694	30400	84458	42943	9647	27829	73566
43820	28153	17082	21824	65764	4438	6444	8911	37680	66154	90165	68324
89097	41837	42660	80403	94273	84756	71585	3682	39157	46726	47883	37858
26087	26571	59070	50460	65608	85776	5357	1373	8731	41809	90798	81930
29624	2987	11468	70666	98664	47234	1595	93739	66080	54752	34224	41435
87105	15460	89345	42714	48194	57803	5956	97279	31479	8400	93246	59319
13338	23377	52701	52125	45874	49442	26177	4606	92716	94305	5334	92154
52756	69818	83942	81424	3448	36838	83523	79939	80102	92293	16492	8295
76728	74564	37825	95977	62908	76645	62528	5207	70010	74565	61462	77003
59058	59139	18960	10872	18006	90466	88923	37925	77908	82682	83015	72293
33239	40836	1052	65486	40442	92714	37226	48587	74057	37202	82699	80144
26869	37460	60014	37646	38981	55637	88686	32003	57155	53535	8227	17518
71717	97718	11067	10802	64504	15010	81601	92643	9641	84109	1308	65751
96253	83211	15226	13886	36382	72529	91620	26908	23533	73724	86701	26789
93909	89987	34950	3736	61503	18240	60519	70967	27600	98864	4694	70248
76406	64747	16219	16667	34756	70849	82664	20630	35930	39667	15666	18846
2156	65742	53806	6670	73559	34504	66562	75093	69963	35736	19133	45918
35453	40999	22668	70150	29866	53742	30798	40517	27692	9610	59539	77733
39840	1665	37734	5792	58455	90119	28714	89488	27998	63196	81855	10678
73921	1348	54450	37726	91563	74050	1878	12730	95436	72812	25856	23812
88165	94934	66940	96289	22761	51573	35301	56492	85734	7261	53759	88624
2103	85652	78648	58554	17364	27498	80713	24025	46720	83447	20433	61625
47210	69214	5837	20416	141	97604	47719	23830	5117	71092	95420	87548
13669	94532	48112	81183	35123	24417	25286	93469	5906	14846	4809	73411
57251	85411	74355	56594	76603	86580	29084	21749	60976	37706	49790	24229
3027	7301	44604	4681	27091	355	19204	292	18230	29897	69174	88137
34776	79318	47717	44281	40585	93321	14816	22804	59275	87832	66011	83191
51133	91261	45126	52026	46906	72262	71241	54253	32909	45932	9956	18999
84921	63832	12021	67060	81305	14410	69302	42953	41117	95349	250	37851
7987	1984	79287	53158	80103	69035	50583	79748	43337	96609	83262	12154
21279	77968	76175	7389	41499	99907	95221	10301	65043	6244	35205	61280
52829	68900	72837	17965	94955	68994	61050	80312	94675	79544	73382	88392
69527	26096	97363	6650	70876	69800	34733	95395	55962	24821	73827	52976
29118	61508	19307	83750	65197	74965	4578	27919	28559	81441	26721	27321
49518	79034	29822	80143	98310	16329	52538	7939	58518	80827	64755	10272
16848	40967	12339	50381	69470	31984	55950	28351	78588	46778	19263	21743
49779	7164	13480	82835	38971	39762	9882	46899	71043	24200	57708	31872
72370	29556	24390	75794	11028	4398	10638	27455	1533	38238	95815	92078
38937	19336	98283	10410	30115	51685	11873	55235	72969	93391	50896	95156
76566	3240	1286	53276	74621	30023	97020	39328	42683	13364	10506	32357
70075	2214	73360	25612	71622	21662	13403	76671	87356	55195	38613	62386
48485	18352	28777	51443	83086	91977	3520	14750	77525	1235	39672	10652
81690	87744	47332	47822	72747	44914	79596	44253	50069	86513	88155	93711
36113	5305	29484	28937	57309	76131	30035	68735	20887	93036	53087	81541
35892	80677	11639	86752	68050	97719	47321	9705	38330	92381	35944	47797
13192	42279	42283	34584	40678	33578	78437	1339	58762	90653	39990	23124
38604	87250	70867	29329	22955	19049	72597	27924	47998	99265	46857	77278
56407	49963	82171	6549	92786	57980	40479	72578	59090	97645	4913	76961
21663	78819	5174	41610	19324	96026	51278	78943	999	11963	58367	32448
69143	32930	87681	52407	91351	14580	59959	57788	12976	90475	87211	78108
67836	64296	35181	30779	66446	3331	86660	25006	3356	94748	52656	28047
14089	53300	94436	51614	20042	8165	22317	9966	86276	71451	41102	17771
98445	88764	95836	45378	53669	84716	99511	37242	19831	56096	84778	89953
3768	34535	54297	28426	56035	50109	87542	16675	20823	5569	41713	95470
63305	59791	35716	59030	67170	26638	95340	98021	92113	850	12993	21510
45983	81128	31450	92807	75376	32700	41534	81796	64639	62309	28635	59732
22351	79740	92451	42778	76908	21026	3663	10376	28530	86973	97764	88142
72587	40451	98808	63451	55029	17636	70275	75662	88308	28442	65204	23505
44559	94881	44101	61254	72148	47427	87836	73055	48544	64390	28734	83183
95752	63768	68832	38607	3051	71615	29137	20210	96155	58928	18216	64233
56902	24665	54365	69433	43292	89832	72516	22716	35931	28732	14721	23118
76744	32317	4702	64066	32358	37660	84901	60630	27707	8596	11884	46512
34325	59230	15458	31676	45853	38870	22091	48498	69719	52891	5737	8526
1682	49262	97172	99884	70319	65804	3413	91317	15286	32836	93691	75123
44036	14092	63825	22313	12303	64622	30027	74617	61586	16944	64108	41715
75489	78584	46918	53450	38590	89857	14262	86004	42699	58852	24374	52694
89603	13618	9388	66614	12439	94735	99171	9393	34561	48285	91332	20977
1721	47792	76426	48703	49115	13191	66368	91405	20558	94995	70974	1056
88955	42534	97711	4098	66169	73594	82298	91318	81270	61618	37506	84495
39122	12818	79235	66274	10636	3143	34447	77938	3315	66604	31462	1613
45559	75537	40095	94988	74844	51712	55571	41324	17262	84929	34000	48228
7403	48888	30190	75157	64206	73253	51147	10101	64490	56205	85453	33034
47194	18838	20103	52894	90123	53813	1592	22177	75934	69649	92468	36217
19586	12692	35077	74459	16101	24507	90661	23497	48460	69031	59600	54442
64706	81263	7613	34912	70295	35294	89460	9597	88917	87222	69402	77789
61788	66524	27339	25455	22371	43893	99629	70346	17458	35893	12353	363
76871	46889	9838	85417	17573	20290	12634	48221	58266	40121	88613	95723
49216	57403	99508	75776	78644	35974	35514	59496	12289	76741	43714	45135
76473	48182	58640	90721	36750	65116	55249	62345	40697	94568	39413	28425
50197	62540	88206	59047	20085	75786	68501	58910	77277	83016	33038	24459
22628	68694	82167	20200	84017	25052	40506	67158	10180	71345	55415	9149
11337	91960	94005	9614	63157	77680	24062	70568	68177	76496	82545	39429
98734	42668	89766	84389	51311	52402	63683	25546	39395	77145	56988	97942
55920	64203	466	71659	2870	92778	89655	83568	63003	55558	16281	85614
24101	2407	28283	15787	25277	34274	95596	29083	79599	16324	16223	47160
28981	16126	15386	60234	94116	8630	66000	40871	76785	30010	4757	26186
81753	32523	45631	3642	15174	13896	35342	65041	80416	13500	16238	14684
30866	23774	8352	88207	90137	13166	20599	36137	23462	50255	3720	39992
97286	13068	36077	56711	69483	55130	92921	77710	69817	14679	49284	73297
6672	7609	90376	96748	92081	24763	2273	37788	26729	61944	90302	99900
77778	30303	43999	29651	34419	3590	11194	54034	81736	43054	38974	1379
4608	40216	13467	58323	39152	41299	49154	87880	42235	57258	26477	68829
84814	49407	17936	54189	72843	17519	2217	23343	8436	94706	73625	57693
43771	36908	7311	40081	43016	61465	9419	15569	62546	82490	94895	86737
41496	53129	29492	21807	93181	59229	63457	63491	26165	12867	98486	77123
20192	18303	85237	36575	45444	98332	26017	45642	42635	17516	72197	20866
35144	4748	80988	36443	58273	31145	33310	7184	89135	81315	45109	27188
51730	20145	72245	47821	52483	10756	75820	2591	74456	56812	28408	63254
61938	60331	17453	80331	34820	91328	4963	90102	4037	86202	56921	60188
17045	70426	85421	53830	26737	44058	15122	63375	94621	26184	59517	69999
10124	70587	66808	44755	60111	19175	41022	34920	73934	60441	57950	42318
37929	57187	87259	30905	62182	90758	32079	61337	60201	14994	4307	11998
27447	4791	87989	19746	49765	35279	11366	82165	53828	85100	78176	98593
79383	75750	88962	42475	44368	86933	85762	14512	92496	70829	51702	27652
92937	36567	12180	92177	87186	2054	32904	85241	76836	30705	67558	5968
24210	67343	65650	72631	734	61347	74399	78364	84124	33088	45868	75306
16912	72698	19668	7154	94445	91529	61446	87416	58573	19663	27436	91515
38158	88788	37126	69478	3965	29328	4436	92617	8550	75809	54525	76
90047	50736	23032	88562	60293	37094	81958	58887	91494	11845	46968	49202
87848	66234	88114	90902	89789	68010	35689	27690	55980	46559	97508	48401
13847	79756	66449	90113	29997	4917	98372	44394	66105	56640	48571	72153
71318	53892	82904	13437	62623	47057	61985	52814	34358	92523	99613	64328
11804	13599	78977	70305	42209	47804	50450	87799	92706	92462	78138	94998
97784	9952	55247	57298	7393	2443	11868	34671	55196	69860	74693	59943
19402	47946	35018	62353	30978	20537	32207	53739	44166	33754	99460	84797
14628	93576	65887	71469	46695	5085	48213	75125	48263	35679	49760	34623
23433	21466	41053	90931	68991	7138	50641	9536	21018	97102	27003	52775
39078	13226	33334	22349	13723	18578	23373	74400	84905	72044	33246	69604
86793	30612	16485	81757	98161	3103	66370	87995	20792	49417	3722	64562
78675	10570	6869	83174	82938	32113	52721	67211	2062	24180	67114	56486
68046	14894	71205	56099	55080	37862	89431	11520	93530	91147	19000	34200
32960	74296	67519	69633	72836	2845	80120	784	83831	760	65834	40998
59281	88213	9291	88243	15892	51477	37418	29446	8568	23549	18709	43584
77285	70777	39921	77753	7152	50840	91304	96250	11891	67043	96065	54411
87845	30343	88147	17888	30503	31411	12336	78737	27943	71568	94877	45494
99494	70418	58898	81028	8105	75196	62118	65070	14644	14288	59345	42677
54429	77249	14561	7124	95604	25214	52637	48577	42428	80412	5478	48562
4602	46185	54097	78337	11655	1753	62807	75198	60324	85763	65384	67194
93769	61085	74146	78515	77567	65816	53868	83711	4223	9638	36054	41448
41266	12861	63533	18667	60088	69623	43254	90512	28930	35555	52447	57957
65774	27162	74080	71856	79494	11944	29249	15677	22114	38734	78615	55743
14570	49645	21393	33289	63573	91367	85440	978	64313	53501	21106	60574
61335	27199	41079	85031	22427	46257	98526	48678	74997	17151	34532	22735
36796	64092	17459	31671	58158	55449	63673	72018	80760	17499	48409	90169
90815	45105	3951	29763	18119	57268	41412	66913	48654	57110	61889	47101
95702	77161	9247	85333	52869	89508	17720	43604	4160	46627	51167	29528
74041	62575	73608	4971	86	56577	41381	48100	88569	81482	66502	15785
22328	80408	588	32660	99711	74996	94832	81573	86637	42310	61452	66010
47107	30326	95163	62868	37448	77403	95970	62311	40939	73334	24358	98178
49000	54875	5696	44071	35360	94797	12274	19149	68914	55605	70889	72270
11336	85498	4071	92957	5256	13540	55244	60799	31158	59738	36455	54580
36884	84090	53073	46815	41450	22867	41633	50406	17001	24630	16256	74449
29101	3676	42106	49315	91697	60280	97393	80863	24334	92402	40396	51403
3948	67177	9211	96151	26809	69931	17022	14953	49387	1829	67838	92832
37276	59300	79290	82236	29716	70009	77855	47766	68357	46138	66837	56532
52951	68632	1720	59376	50805	38627	86297	12676	18840	89406	29920	91411
48371	44361	70787	72709	66076	9088	95721	6673	31555	75570	49182	64749
96593	72994	40532	94398	94294	84088	49274	10563	90053	65636	26228	92681
54920	34075	77978	45792	19522	86304	76466	82648	21693	37268	5760	82503
98915	67984	8659	34690	94470	25040	43592	17600	89620	44486	4031	31968
3119	11865	35581	12430	20609	29794	83614	86189	38087	46126	17298	88319
9137	18322	70553	77148	78242	93981	85220	27451	15961	24600	69546	22057
72966	50790	74091	37051	54666	76989	79655	70567	41127	72072	42970	23393
18181	72530	83461	53541	21113	72899	95137	35478	59243	49317	47046	66904
76722	29043	74507	23985	40280	45453	48468	88144	20032	38028	48220	2611
52763	86987	46888	82686	4426	13389	48417	63378	65627	16826	9085	58956
60598	69040	69007	51109	82027	6	82354	38425	30111	26604	91288	58574
1863	39938	33485	38933	34411	92906	52337	63794	24802	12812	72551	11702
20185	48160	28185	73968	80089	56558	74770	33991	9930	54386	29567	42680
48020	89781	74761	75164	82605	96771	7043	82541	42449	50700	82355	3247
14123	26553	44249	22619	24129	70389	94324	35035	2203	16865	33199	47331
76561	53872	25102	89675	4538	66064	79771	96550	63528	48188	95837	36788
21923	35408	81830	28998	89648	14744	92285	49191	84712	45907	77353	86230
72749	50619	42921	48977	41986	18712	73787	55194	33539	21416	67848	76218
33805	92479	97362	61202	95542	4522	49257	58700	98678	51283	23772	48591
26092	20875	26314	2866	34223	24898	34054	52512	42330	49686	59037	68730
32110	70729	17715	73228	72665	63407	90840	54654	74533	79983	15062	544
8169	47436	92116	4565	2651	81363	1798	40282	70337	97233	17162	82370
77871	9120	18411	32998	97688	18211	52049	25839	9255	67237	4119	83383
86799	22942	13003	43776	63371	3906	91936	26756	14899	89234	63218	65448
88830	57435	54183	62877	98796	54447	74387	67662	80032	74530	2522	28200
51360	23780	94509	3698	19897	75997	89372	12827	7714	13997	8146	15173
82590	16441	54390	60733	10997	79514	68018	86570	66014	3342	13894	45557
85586	96033	98879	65959	57452	22827	46392	68229	58647	27748	61369	2541
53074	68476	35468	21383	7545	66780	49422	92205	11039	55345	75725	11919
44443	20516	79866	84562	80650	76443	62898	45701	25143	38133	87678	57202
21843	73909	66736	24171	13002	11847	84928	64254	1784	41016	54663	50703
79815	23725	53879	8119	19601	14806	69539	57191	33776	76547	35212	42393
38910	21625	40529	97045	515	45915	93427	59935	29617	34930	53568	34894
92380	37016	10353	20512	50914	30776	40084	15366	86579	10311	32730	88674
65855	81277	49122	81759	45331	73700	6251	78311	10510	57074	47031	21295
10075	93283	69300	46225	45381	59216	81948	30892	98595	77202	37085	33474
81516	40409	24297	90601	61982	42882	18107	40086	85144	19299	31999	7006
30791	47748	89964	79257	87125	50523	67030	28122	39622	89689	1264	38260
69126	80341	6164	34037	66752	86897	28999	2449	97229	12145	75766	79427
77423	19610	80353	53440	94603	70838	63627	35725	25026	9519	46922	72328
35053	68634	18908	30474	53628	68106	29568	89576	70206	58496	20861	40328
51018	46500	31298	63637	49189	87570	95245	16451	10313	69587	30134	29946
39779	29774	14738	31172	61883	37414	92304	79276	54055	93604	42914	83471
24125	79010	81231	52264	36490	23975	24542	13156	9642	63989	4864	92664
98027	33540	88288	12220	22170	36023	28835	42156	9940	19066	46575	39380
61193	87106	15072	62000	14149	34018	41208	39302	32672	29022	21190	90461
45357	87545	2398	39769	10283	70292	74657	58880	109	6899	61612	32362
90299	21248	23451	24870	31443	1759	82059	43175	22822	90744	81747	4989
39634	93372	5726	46490	876	32656	73288	25849	50427	40854	51675	81140
34276	67541	73611	89978	11820	65278	6971	94253	68092	60821	90767	61402
32946	60296	75892	10477	32228	59312	71396	78589	80374	19061	47315	63941
48422	63388	30016	96323	67404	56883	4485	47800	53571	16679	49307	74279
15852	14032	3350	72806	41546	18828	23982	1593	14842	30136	50362	14840
45650	28399	90508	28556	55525	18558	59530	51579	69968	61767	45133	55213
83398	29143	65532	47890	98611	9580	33487	80310	5917	50860	26233	23914
38773	33019	25107	75404	21323	41917	22172	70912	56013	49444	65926	76296
95060	39980	16503	46700	41674	76122	58883	39215	69685	96841	15620	51961
34287	38526	53958	83019	2997	74654	66317	72043	87916	26243	34614	63301
18353	43437	8023	92660	72095	60230	69804	78168	14985	47017	67730	28030
80956	70580	68002	92117	38731	86885	27671	11635	74139	38454	97027	2470
64050	59332	12333	80815	88845	88429	59740	20992	75242	39531	54788	75392
43476	82912	92253	30049	15753	25587	87032	55419	31698	93993	41648	64491
50945	23441	10127	9740	67066	25642	12729	3207	64434	79050	9541	22352
73731	64217	72811	12487	6508	64726	91716	97040	71239	96972	90529	92191
75778	78703	52131	87561	58507	88460	91292	96235	63555	3414	11741	4564
98963	73957	57519	11400	94801	94120	72416	66702	72594	10064	3600	14558
39256	31170	80481	23218	26504	30384	26672	65709	48781	47983	82742	37336
40097	72805	88543	86486	52040	14675	23521	31628	92114	12594	63102	14446
96335	59760	92836	45843	77062	65693	37259	54013	92902	81181	29842	13585
51610	4931	74175	90193	77826	49979	34340	58227	6588	57401	21943	57978
19861	86049	99678	68905	63659	20463	51369	6064	54608	27700	2324	82624
45163	87754	33588	67694	45118	78183	94222	90232	75765	51251	88665	37968
83787	95709	73714	16862	61780	1171	85998	88649	61013	64288	24287	64348
81726	38296	28373	67999	89663	33951	78067	51025	68830	23229	58019	59855
86395	53837	47523	96889	30265	81819	75472	84694	13351	11866	27068	3650
2283	11216	8201	16665	78292	99218	40195	89458	57898	83206	17577	74436
71120	23151	51633	23699	61997	55945	15188	49981	32032	48694	95291	32942
97726	13174	78840	55437	12555	24127	93646	69629	58120	52245	33516	27101
1758	15727	27897	52667	65301	1166	76848	33068	80803	18616	43601	68367
63132	54335	75015	91651	86079	54048	260	22221	62933	51825	66953	11172
2007	47226	43314	18046	95120	1487	4900	82506	21302	97208	79571	70015
95553	91044	83220	85769	6683	46806	3910	65034	89302	69579	22226	31425
32342	36060	21410	96775	91340	72941	56931	41037	50572	67546	10062	81285
43668	35860	73413	85257	98504	12883	50855	84796	58972	47881	63185	53490
6667	94550	60073	66473	77287	42392	75319	45991	78324	56111	81311	9011
57292	65873	60139	84149	70607	65942	15650	52854	34649	74076	60541	5414
81604	37207	62897	63914	23478	83676	2412	18075	20058	57769	21221	98835
92208	51788	4942	5566	67977	70616	28684	52348	5119	67840	99283	32086
2021	24173	35314	82095	10742	77397	64276	51313	13995	81844	16239	39678
20932	55016	44590	45655	4138	60616	8901	83612	77893	7157	4463	48088
42257	14068	24631	44901	10014	51909	34794	72695	22589	90070	75182	98265
89473	64071	96722	69915	8719	84530	2245	54318	66628	20924	53093	78059
21359	38560	56608	60788	49170	40641	63801	85025	42525	1689	97206	22248
77004	10088	3593	94569	21704	65883	9545	68640	44919	31050	17181	23025
72744	47625	88706	19228	49759	37367	95023	3506	95643	78425	13256	56217
41861	4518	47642	85558	78889	8012	16031	44796	49210	6581	44638	18952
3798	26374	2834	64588	7299	3372	19481	73056	18260	68216	1974	84155
6183	22821	18822	81124	90732	97775	6459	70811	74630	95319	88676	94364
97463	12273	45482	12808	37796	67839	16734	63285	53707	74198	82050	42826
65036	22600	37572	77389	41530	87379	67432	45960	79220	88375	89199	359
17850	53633	95515	85878	42205	68443	66110	37693	4651	55611	32415	25658
